,Unnamed: 0.1,record_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,energy_bin,danceability_bin
4240,7812,7812,82677,3bO7KpFDRIbUURbrHbquuw,Sloppy Seconds,Destroyed,Black Roses,22,145253,False,0.365,0.897,9,-6.34,1,0.0505,0.00188,0.000218,0.124,0.81,98.966,4,power-pop,2,2,1
5646,10419,10419,107590,7Di7t9yGoxdZRLAt5a4pi0,The Bangles,Different Light,Manic Monday,63,184173,False,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,4,synth-pop,2,1,2
2129,3905,3905,37305,4uZKz3TLaSEY4vVb86jyAp,Clean Bandit;Elley Duhe,Don't Leave Me Lonely,Don't Leave Me Lonely,0,173093,False,0.687,0.719,6,-6.167,0,0.212,0.684,6.67e-05,0.125,0.186,139.963,4,funk,0,2,2
1736,3260,3260,25705,5hXEcqQhEjfZdbIZLO8mf2,Wham!,Make It Big,Everything She Wants,65,302693,False,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,4,disco,2,1,2
5365,9946,9946,102377,62AuGbAkt8Ox2IrFFb8GKV,Neil Diamond,Sweet Caroline,Sweet Caroline,78,203573,False,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,4,songwriter,1,0,1
5459,10080,10080,103879,4S0kVqg2nPcVta5sfwbEtu,Seinabo Sey,LUGNA LÅTAR,Blessed,1,191604,False,0.483,0.404,7,-11.487,1,0.13,0.73,2.03e-05,0.0878,0.311,117.745,4,soul,0,1,1
5229,9633,9633,99708,1ydKLmtx7LYnDe1udTu96w,Hayd,Suffocate,Suffocate,58,241967,False,0.653,0.0584,4,-21.98,1,0.0442,0.847,0.000361,0.175,0.163,122.057,4,singer-songwriter,0,0,1
1264,2583,2583,19991,5hy7nPUIveNGkYEesMv0Is,Robert Earl Keen,Cowboys Don't Cry,Cowboys Don't Cry,40,189657,False,0.681,0.564,7,-6.692,1,0.0448,0.42,0.0,0.098,0.42,88.951,4,country,1,1,2
539,952,952,6939,6wqu6LuW5ALfsN5jPmkCMh,Opera IX,The Black Opera,The First Seal,16,579360,False,0.192,0.875,6,-5.088,0,0.0557,2.57e-05,0.776,0.108,0.128,128.669,4,black-metal,0,2,0
434,631,631,4174,5uq3x8Pg8HAj8qNwPFOzfl,Sleeping At Last,Atlas: I,Light,60,262533,False,0.224,0.387,0,-9.022,1,0.0287,0.532,0.00548,0.0689,0.0395,104.566,4,ambient,0,1,0
4474,8305,8305,84239,1gcESexgftSuLuML57Y69q,Free,Fire And Water,All Right Now,73,330643,False,0.787,0.472,2,-12.824,1,0.0832,0.221,0.000336,0.153,0.824,120.059,4,psych-rock,2,1,2
366,543,543,3109,5cOdPnKDyhdFnB6X3V3JkK,Evanescence,Twisted Halloween Hits,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative,0,2,0
5510,10151,10151,103486,19DhbcqPx96nCoPvm6ViUV,Simply Red,Session Acoustique,Holding Back the Years,0,269840,False,0.71,0.514,9,-8.885,0,0.0278,0.58,0.000159,0.0953,0.517,86.02,4,soul,1,1,2
934,1840,1840,13845,7wbsUkLn9G7XCNacIffldW,Jomanda,Top 100 90s (The Best 90s Pop Classics),Got a Love for You - Hurley's House Mix,5,454960,False,0.708,0.603,6,-13.591,0,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,4,chicago-house,1,1,2
786,1508,1508,10009,0D5oADYCG5QbPKk3QEOP1F,The Prodigy;RZA;René LaVice,Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],Breathe (feat. RZA) [Liam H and Rene LaVice Re-Amp],45,149233,False,0.661,0.954,5,-1.866,0,0.128,0.0519,0.000667,0.22,0.332,141.911,4,breakbeat,1,2,2
1718,3232,3232,25935,21RW0z33bvG2K9y3Nfu867,Barry White,All-Time Greatest Hits,"Can't Get Enough Of Your Love, Babe",30,235400,False,0.74,0.75,5,-8.644,1,0.0581,0.565,0.0308,0.321,0.592,110.205,4,disco,1,2,2
5439,10050,10050,103411,5Uzvhr8aMXs0pdJdFOERjV,Pink Sweat$;Bunga,I Feel Good (Asia Edition),I Feel Good (feat. Bunga),36,135849,False,0.792,0.744,11,-4.744,1,0.0554,0.0766,4.55e-05,0.0548,0.65,105.981,4,soul,1,2,2
1502,2890,2890,20144,7izpOP3sww7TkqfjmEI1GM,Sam Smith,Die For You,Time After Time - Live At Abbey Road Studios,1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,dance,0,1,1
4948,9199,9199,94221,10V96IBSJJjZPAS4fcKEmn,Drex Carter,Monday Mourning,Monday Mourning,58,120000,False,0.767,0.537,5,-7.783,0,0.116,0.595,0.0,0.0862,0.632,87.497,4,sad,1,1,2
1394,2759,2759,20892,0RhLvAINBnJo65rZMIVdOR,Ellie Goulding,Fiesta de disfraces vol. II,Something In The Way You Move,0,226573,False,0.66,0.804,1,-6.133,0,0.0485,0.0402,0.0,0.129,0.359,109.0,4,dance,1,2,2
1749,3318,3318,26656,6jx10sAiX8nL219ypSN6Yf,Andy Tallent,Hark the Herald,Hark the Herald,21,267874,False,0.489,0.00993,0,-30.952,1,0.0944,0.992,0.896,0.11,0.287,100.207,4,disney,0,0,1
1667,3166,3166,25281,7p70mJgsTpmjzS4Qh50tEa,Kideko;Armand Van Helden,House Anthems,The Fire,1,176190,False,0.707,0.944,9,-3.967,1,0.0349,0.0174,0.0765,0.429,0.819,125.944,4,disco,2,2,2
2194,4007,4007,38221,5ncofiedz9Ej6YkvvXMKVn,The Strokes,The New Abnormal,Not The Same Anymore,59,337333,False,0.353,0.613,9,-5.9,1,0.031,0.384,0.0123,0.103,0.282,177.375,4,garage,0,1,1
2465,4627,4627,43109,3Tu1j8B9SO8i8VSjd9d2kB,James Hype;Tita Lau,B2B,Disconnected,27,194523,False,0.842,0.811,2,-6.476,1,0.109,0.00579,0.176,0.0702,0.594,125.995,4,groove,1,2,2
4395,8088,8088,83422,2M1mqcNUBIAfRoD2Puhejf,KSHMR;Jake Reese,Carry Me Home (feat. Jake Reese),Carry Me Home (feat. Jake Reese),52,191250,False,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,4,progressive-house,1,2,2
3477,6421,6421,56500,3JycZFWWQGXkTTJQ6CoNFy,Lucky Daye,Over (Sped Up),Over - Sped Up,67,170348,True,0.694,0.67,2,-5.624,0,0.105,0.471,0.0,0.183,0.443,125.509,4,indie-pop,1,2,2
2439,4586,4586,43425,1lM1ZHTvfKi5CMRjsZ4Sg9,Pantera,Vulgar Display of Power,Hollow,58,345733,True,0.273,0.688,11,-10.883,1,0.0326,9.48e-05,0.0504,0.051,0.347,100.077,4,groove,1,2,0
3326,6224,6224,57777,2xlV2CuWgpPyE9e0GquKDN,Vancouver Sleep Clinic,Revival,Someone To Stay,72,254013,False,0.436,0.473,1,-7.24,1,0.0307,0.588,4.35e-05,0.103,0.242,108.906,4,indie,0,1,1
1643,3131,3131,25604,68Q6c22JNyLUlZYX4dE2tn,Claptone;Nathan Nicholson,Charmer,Heartbeat,65,329537,False,0.811,0.647,10,-7.916,0,0.0406,0.0174,0.349,0.0829,0.708,120.01,4,disco,2,1,2
3605,6636,6636,64221,7ccsKU0u0EB123rIg20ktB,Ella Fitzgerald,Beste Weihnachtslieder,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz,2,1,1
2915,5383,5383,49312,0Wq6QRblYvCIzq4F4gpRG7,Rewildz,Love You,Love You,23,166838,False,0.283,0.842,5,-2.575,1,0.0465,0.0136,0.0,0.0588,0.0781,75.446,4,hardstyle,0,2,0
555,984,984,7319,26SwK8LEf98EQkf7s5rNLd,Greensky Bluegrass,Stress Dreams,Streetlight,25,381064,False,0.46,0.348,7,-15.116,1,0.0288,0.54,0.00118,0.0939,0.147,98.701,3,bluegrass,0,1,1
3241,6101,6101,53990,3zQlPhRiCTQM6fe0lbTLtl,Disciples,Dance Dance Dance,On My Mind,0,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,house,2,2,2
2457,4618,4618,43305,397W12CqjA788iknS81yMB,Kideko;SHELLS,Touch,Touch,59,167056,False,0.723,0.767,6,-7.324,0,0.0389,0.00364,0.0782,0.279,0.275,124.016,4,groove,0,2,2
4590,8496,8496,85660,1uT2b9tByCtdjL4PN3xbRs,Black Rebel Motorcycle Club,Beat the Devil's Tattoo (Deluxe Version),Beat the Devil's Tattoo,55,226760,False,0.517,0.909,4,-2.815,1,0.0378,0.451,0.0135,0.0923,0.683,96.528,4,punk-rock,2,2,1
5094,9432,9432,98247,10OPbro4cBUosJqTgtIKUM,Faith Prince;Tina Marie DeLeone;Denise Faye;JoAnn M. Hunter;Nancy Lemenager;Greta Martin;Pascale Faye,Guys and Dolls (New Broadway Cast Recording (1992)),A Bushel and a Peck,30,188093,False,0.52,0.29,3,-15.124,1,0.156,0.775,0.0586,0.324,0.708,160.028,4,show-tunes,2,0,1
365,542,542,3306,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,Away From The Sun,Here Without You,76,238733,False,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,4,alternative,0,1,1
4993,9272,9272,94829,6gStKpgo3H7cC3gYaUqcup,IWL,I Know You so Well,I Know You so Well,49,93134,True,0.717,0.289,2,-9.113,1,0.0452,0.297,0.286,0.0945,0.171,67.037,4,sad,0,0,2
4217,7769,7769,82917,6pwYsWXD3cBu2CR2KVnvkG,Sloan,Twice Removed,I Can Feel It,20,206640,False,0.811,0.575,0,-8.347,1,0.0294,0.0541,4.29e-06,0.0944,0.626,126.567,4,power-pop,1,1,2
5865,10759,10759,113581,4yoi5sglz8YR3SX2WwPpgC,Hillsong Worship,No Other Name,Our Father,38,363013,False,0.307,0.546,4,-6.651,1,0.046,0.0904,0.0,0.551,0.3,141.605,4,world-music,0,1,0
1965,3659,3659,33963,5JoagKn5ANNAN33FjWY0GI,Kam Michael;Eredaze,Alive Again (ft. Eredaze),Alive Again - ft. Eredaze,41,187187,True,0.678,0.727,5,-6.534,0,0.0646,0.232,6.74e-05,0.107,0.453,143.003,4,emo,1,2,2
3234,6092,6092,53193,4e4DujMLh9227SuYdFsHK2,Swedish House Mafia;John Martin,Обратно в клас - pop,Don't You Worry Child - Radio Edit,0,211360,False,0.609,0.83,11,-3.229,0,0.0552,0.117,0.0,0.18,0.478,128.986,4,house,1,2,1
3082,5891,5891,53319,1KR9TkyhxqqpOk45WAm7bM,Alan Walker;Jamie Miller,Walker Racing League,Running Out Of Roses,67,136563,False,0.753,0.539,3,-6.946,1,0.0393,0.0505,0.0,0.0664,0.443,124.015,4,house,1,1,2
3724,6897,6897,71213,0RdUX4WE0fO30VnlUbDVL6,Scorpions,Comeblack,Still Loving You,74,403453,False,0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,4,metal,0,1,0
5305,9775,9775,101351,6e8eaU1oPzSu0WXnbSyZt7,Wolfgang Snow,Nox,Nox,65,148984,False,0.169,0.0488,2,-28.237,1,0.0436,0.796,0.531,0.112,0.051,125.776,3,sleep,0,0,0
2584,4784,4784,44305,0UZwcRQAk4QR09HtGRZhYC,Thirty Seconds To Mars,This Is War,Closer To The Edge,60,273466,False,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,4,grunge,0,2,1
4913,9120,9120,92567,5z2Gef9D3UgRquZXe7UUW4,Bill Haley & His Comets,Rock Around The Clock,"Shake, Rattle And Roll",54,149466,False,0.662,0.794,5,-6.942,1,0.152,0.206,0.0,0.149,0.841,168.106,3,rockabilly,2,2,2
658,1229,1229,8662,3hSy2AUoElgIk6fjhYnRH3,Elvin Bishop,Sure Feels Good: The Best Of Elvin Bishop,Fooled Around And Fell In Love,57,276933,False,0.634,0.585,10,-13.112,1,0.0305,0.0729,0.0805,0.0953,0.61,113.463,3,blues,1,1,1
5818,10682,10682,113479,5ELZpvTDGorz9BIE9zaBoZ,Tenth Avenue North,Followers,I Have This Hope,52,204800,False,0.422,0.336,0,-7.199,1,0.0306,0.199,0.0,0.189,0.11,108.009,4,world-music,0,1,1
265,426,426,2185,3mJV4kByjmgU3ubU7JPp9W,Marilyn Manson,Halloween 2022,You And Me And The Devil Makes 3,0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4,alt-rock,1,2,1
5031,9325,9325,94717,5xUpsNCW71S58c8TycsqNa,Ollie,Sunsets & Goodbyes,what if,39,173615,True,0.784,0.326,11,-9.043,1,0.229,0.832,0.000627,0.0723,0.283,146.006,4,sad,0,0,2
5723,10541,10541,107316,7skyR8nK3vnDikYFBoUVw6,Laura Branigan,Self Control (Expanded),Self Control - Extended Version,52,304893,False,0.772,0.706,6,-12.31,0,0.0331,0.233,0.00997,0.188,0.803,106.378,4,synth-pop,2,2,2
